('I', '1ju58la'),28
('I', '2vx71ha'),28
('I', '8fd70hbbc'),28
('D', 'm6591'),27
('D', 'c901'),27
('D', 'k082'),27
('D', 'k078'),27
('D', 'e848'),27
('D', 'z596'),27
('D', 's500'),27
('D', 'd179'),27
('D', 'r599'),27
('D', 'd020'),27
('D', 'r070'),27
('D', 'g009'),27
('D', 'i491'),27
('D', 'i430'),27
('D', 'd269'),27
('D', 'm192'),27
('D', 't223'),27
('D', 't8422'),27
('D', 'd321'),27
('D', 'z934'),27
('D', 'g002'),27
('D', 's7600'),27
('D', 's72301'),27
('D', 's608'),27
('D', 'm064'),27
('D', 'j358'),27
('D', 'h000'),27
('D', 'k263'),27
('D', 's36190'),27
('D', 'n318'),27
('D', 't8767'),27
('D', 't511'),27
('D', 'm2552'),27
('D', 'l910'),27
('D', 'd487'),27
('D', 'z043'),27
('D', 'm8566'),27
('D', 'm6008'),27
('D', 'z478'),27
('D', 'f453'),27
('D', 'q250'),27
('D', 'l0336'),27
('D', 'r6818'),27
('D', 'z351'),27
('D', 'o36591'),27
('I', '1ge27ja'),27
('I', '1es87laxxe'),27
('I', '1gm56batj'),27
('I', '2rn71cg'),27
('I', '1pg72da'),27
('I', '1ch72la'),27
('I', '1an52se'),27
('I', '1vq55lalq'),27
('I', '1nq89ab'),27
('I', '1et87lagx'),27
('I', '1wa52wk'),27
('I', '1fu59cav1'),27
('I', '1va87wj'),27
('I', '1tc80gcfh'),27
('I', '1ot56la'),27
('I', '1bx35hap1'),27
('I', '1tm52wk'),27
('I', '1nq52ha'),27
('I', '2ey70ba'),27
('I', '1ga59baag'),27
('I', '1ke80laxxn'),27
('I', '1oj52bats'),27
('I', '1id76muxxn'),27
('I', '2fa71ba'),27
('I', '1ym79lapm'),27
('I', '1va35lak8'),27
('I', '1zx06jagh'),27
('I', '1pm50bad2'),27
('D', 'k574'),26
('D', 'n991'),26
('D', 'j42'),26
('D', 'j986'),26
('D', 'k763'),26
('D', 'k299'),26
('D', 'i672'),26
('D', 't568'),26
('D', 'f134'),26
('D', 's332'),26
('D', 'a085'),26
('D', 'm4805'),26
('D', 'k419'),26
('D', 'e249'),26
('D', 't8758'),26
('D', 'q048'),26
('D', 'k0701'),26
('D', 'e340'),26
('D', 'c441'),26
('D', 'i453'),26
('D', 'g970'),26
('D', 'm8735'),26
('D', 'r521'),26
('D', 'k575'),26
('D', 'g978'),26
('D', 'f130'),26
('D', 'r093'),26
('D', 'l84'),26
('D', 'd282'),26
('D', 'k593'),26
('D', 'm0094'),26
('D', 'c823'),26
('D', 'i424'),26
('D', 'z859'),26
('D', 'z632'),26
('D', 's807'),26
('D', 'm1393'),26
('D', 'i241'),26
('D', 'z430'),26
('D', 'f000'),26
('D', 'e804'),26
('D', 'g244'),26
('D', 'r392'),26
('D', 'm2455'),26
('D', 'm8088'),26
('D', 'k614'),26
('D', 'c4100'),26
('D', 's36610'),26
('D', 'n908'),26
('D', 'w0905'),26
('D', 'n009'),26
('D', 'l508'),26
('D', 't4021'),26
('D', 'q532'),26
('I', '1ta80da'),26
('I', '3gy10va'),26
('I', '1gt59daag'),26
('I', '1vg03hakc'),26
('I', '1ed79lamg'),26
('I', '1ia87laxxn'),26
('I', '1vq38hakc'),26
('I', '1qe72la'),26
('I', '1hp55laqp'),26
('I', '1kg35hac1'),26
('I', '1jx51laff'),26
('I', '1se53pfslk'),26
('I', '1pg57bagx'),26
('I', '1cj52lasj'),26
('I', '1yv58laxxf'),26
('I', '1sc74pfmk'),26
('I', '1gd35baj2'),26
('I', '1pm55hhts'),26
('I', '1mf27ja'),26
('I', '1yc80la'),26
('I', '1el80la'),26
('I', '1sc75llnwn'),26
('I', '1jy80la'),26
('I', '1sw74lanw'),26
('I', '1kg57lafv'),26
('I', '1yt59jagx'),26
('I', '3mz94za'),26
('I', '1qt91pb'),26
('I', '1oe59bagx'),26
('D', 'c111'),25
('D', 'z609'),25
('D', 'z935'),25
('D', 'e1352'),25
('D', 'e1112'),25
('D', 's82001'),25
('D', 'q054'),25
('D', 'b59'),25
('D', 's609'),25
('D', 'c693'),25
('D', 'l258'),25
('D', 'g8119'),25
('D', 'l080'),25
('D', 'm6594'),25
('D', 'm8403'),25
('D', 'd3616'),25
('D', 'm4629'),25
('D', 'h618'),25
('D', 'f522'),25
('D', 's02101'),25
('D', 'c164'),25
('D', 's92301'),25
('D', 'l740'),25
('D', 'm6514'),25
('D', 'w268'),25
('D', 'b488'),25
('D', 'q871'),25
('D', 'q614'),25
('D', 'i452'),25
('D', 'f148'),25
('D', 'q780'),25
('D', 'i328'),25
('D', 'j941'),25
('D', 's9130'),25
('D', 'e1060'),25
('D', 'y534'),25
('D', 'k352'),25
('D', 't8766'),25
('D', 'z452'),25
('D', 'm8668'),25
('D', 'f530'),25
('D', 'm4645'),25
('D', 'f439'),25
('D', 's02900'),25
('D', 'm7116'),25
('D', 'n762'),25
('D', 'b369'),25
('D', 's82821'),25
('D', 'c762'),25
('D', 'q620'),25
('D', 'y4505'),25
('D', 't829'),25
('D', 'p0590'),25
('D', 'z654'),25
('D', 'o44103'),25
('D', 'o36421'),25
('I', '1pg50babj'),25
('I', '1pl74alxxn'),25
('I', '1vs72la'),25
('I', '1sz56la'),25
('I', '1kt57lagx'),25
('I', '2sh71ha'),25
('I', '1hz85laxxk'),25
('I', '2ys71la'),25
('I', '3vq12va'),25
('I', '1ky50gpbd'),25
('I', '1nk87da'),25
('I', '2gw71da'),25
('I', '1qe53lapx'),25
('I', '1je51gqge'),25
('I', '1aa80szw3'),25
('I', '1ow50babd'),25
('I', '1aj87szaz'),25
('I', '1th72la'),25
('I', '2se71ha'),25
('I', '3ip10vz'),25
('I', '2nm71la'),25
('I', '1vp53lapmn'),25
('I', '1ot35hhm0'),25
('I', '1kv35hh1c'),25
('I', '1hs90laxxl'),25
('I', '1kg35ha1c'),25
('I', '1ky76lasj'),25
('I', '1vg35lak8'),25
('I', '1rs80da'),25
('I', '5md60cf'),25
('I', '1zz35haa9'),25
('D', 'k909'),24
('D', 'i425'),24
('D', 'f013'),24
('D', 'y427'),24
('D', 'g433'),24
('D', 'g711'),24
('D', 'v496'),24
('D', 'j173'),24
('D', 'm163'),24
('D', 'h131'),24
('D', 'c062'),24
('D', 'g573'),24
('D', 'q631'),24
('D', 's6610'),24
('D', 'c449'),24
('D', 's72491'),24
('D', 's4628'),24
('D', 'b258'),24
('D', 's354'),24
('D', 'j853'),24
('D', 'g8322'),24
('D', 'd390'),24
('D', 'c717'),24
('D', 't455'),24
('D', 'y496'),24
('D', 'e221'),24
('D', 's31000'),24
('D', 'i801'),24
('D', 't003'),24
('D', 's93000'),24
('D', 'k818'),24
('D', 's36030'),24
('D', 'h114'),24
('D', 'd599'),24
('D', 'c383'),24
('D', 'd367'),24
('D', 'd431'),24
('D', 'j698'),24
('D', 'h103'),24
('D', 'i220'),24
('D', 'w1801'),24
('D', 'b027'),24
('D', 'k132'),24
('D', 's36100'),24
('D', 't782'),24
('D', 's8190'),24
('D', 'm768'),24
('D', 'e892'),24
('D', 'z436'),24
('D', 'i780'),24
('D', 'z035'),24
('D', 'm1092'),24
('D', 'u99040'),24
('D', 'y883'),24
('D', 'g232'),24
('D', 'y738'),24
('D', 'o98801'),24
('D', 'o89402'),24
('D', 'o14201'),24
('D', 'o64901'),24
('D', 'o26903'),24
('I', '5ca93wj'),24
('I', '2pg70da'),24
('I', '1pg80laxxe'),24
('I', '3vg94zb'),24
('I', '1ya87laxxb'),24
('I', '1fr52ha'),24
('I', '1ee80lakd'),24
('I', '1id55gqql'),24
('I', '2oj71ha'),24
('I', '1np86mb'),24
('I', '1ke57lagx'),24
('I', '1ke50labd'),24
('I', '1ic80gqnrn'),24
('I', '1pc91pf'),24
('I', '1et80laxxa'),24
('I', '1bb35haj2'),24
('I', '2an24jaja'),24
('I', '1nk52uw'),24
('I', '3gt20sz'),24
('I', '1id80la'),24
('I', '3gt20va'),24
('I', '1va53llpnn'),24
('I', '1ot13da'),24
('I', '1qe89la'),24
('I', '1ys78latk'),24
('I', '1mj89la'),24
('I', '1ef80lanwk'),24
('I', '1ya87laxxe'),24
('I', '1ym90latp'),24
('I', '1fj91lanwf'),24
('I', '2nt70ba'),24
('I', '1vg72la'),24
('I', '1je76mvxxn'),24
('I', '1ax11hap1'),24
('I', '1uc73ja'),24
('I', '2rs71ca'),24
('I', '1yt80laxxa'),24
('I', '1et59lagx'),24
('I', '1ot52cqts'),24
('I', '1je50gqnr'),24
('I', '1ot52hhd3'),24
('I', '5md53km'),24
('D', 'y556'),23
('D', 'y410'),23
('D', 'm2361'),23
('D', 'm752'),23
('D', 'j205'),23
('D', 'm7916'),23
('D', 'g903'),23
('D', 'h441'),23
('D', 'h748'),23
('D', 'z8600'),23
('D', 'u830'),23
('D', 's36120'),23
('D', 'e038'),23
('D', 'f604'),23
('D', 'g620'),23
('D', 'm2323'),23
('D', 'd173'),23
('D', 'c763'),23
('D', 'm7987'),23
('D', 'm1395'),23
('D', 'c3480'),23
('D', 'j041'),23
('D', 'h188'),23
('D', 'i078'),23
('D', 'v299'),23
('D', 'm8435'),23
('D', 'g724'),23
('D', 'm7984'),23
('D', 'b49'),23
('D', 'z993'),23
('D', 'j702'),23
('D', 's908'),23
('D', 'g454'),23
('D', 'z547'),23
('D', 'c6291'),23
('D', 'k052'),23
('D', 'm8666'),23
('D', 'o99804'),23
('D', 'h342'),23
('D', 'r3910'),23
('D', 'm4024'),23
('D', 'n907'),23
('D', 't84043'),23
('D', 'm436'),23
('D', 'y405'),23
('D', 's92210'),23
('D', 'c108'),23
('D', 'm6284'),23
('D', 'd24'),23
('D', 's451'),23
('D', 'e778'),23
('D', 'n329'),23
('D', 'g82520'),23
('D', 'f063'),23
('D', 'c6290'),23
('D', 'r448'),23
('D', 't111'),23
('D', 'm4792'),23
('D', 'c168'),23
('D', 's83510'),23
('D', 'i510'),23
('D', 'v470'),23
('D', 'c530'),23
('D', 'c700'),23
('D', 's061'),23
('D', 'm821'),23
('D', 'n485'),23
('D', 's27890'),23
('D', 's72101'),23
('D', 'm888'),23
('D', 'q170'),23
('D', 'm214'),23
('D', 'e788'),23
('D', 'z049'),23
('D', 'o70104'),23
('I', '3dz94za'),23
('I', '3wa12va'),23
('I', '1oa13dagx'),23
('I', '1yu59jagx'),23
('I', '1na13bax7'),23
('I', '1se53pfslq'),23
('I', '1pc13gqw0'),23
('I', '1nk82re'),23
('I', '1tb80la'),23
('I', '1wt72la'),23
('I', '1yc87la'),23
('I', '1sy72wk'),23
('I', '1pq55lapz'),23
('I', '1sy87la'),23
('I', '2pb71ha'),23
('I', '1fh87laxxf'),23
('I', '1es58la'),23
('I', '1je87laxxn'),23
('I', '1va55lapnn'),23
('I', '1gm56ba'),23
('I', '1af87qsgx'),23
('I', '1ka57lagx'),23
('I', '2nm70la'),23
('I', '1va55lapm'),23
('I', '1sy80laxxa'),23
('I', '1im80la'),23
('I', '1tv03jasr'),23
('I', '1wa52ha'),23
('I', '1sc74pfgx'),23
('I', '1ax80laxxq'),23
('I', '1jx51bagx'),23
('I', '1qt13bagx'),23
('I', '2fp71ha'),23
('I', '1nf55cats'),23
('I', '1vc74lanwn'),23
('I', '1sq53lapm'),23
('I', '1nq57cj'),23
('I', '1nm52hats'),23
('I', '1va80la'),23
('I', '1pl74la'),23
('I', '1wm93la'),23
('I', '1yt58laxxa'),23
('I', '1rs80pb'),23
('I', '1sc74hamk'),23
('I', '1oz17hht4'),23
('I', '5md55kr'),23
('D', 'c915'),22
('D', 'c218'),22
('D', 'd373'),22
('D', 's52120'),22
('D', 's0181'),22
('D', 'c451'),22
('D', 'i839'),22
('D', 'b348'),22
('D', 'n055'),22
('D', 's26800'),22
('D', 's52090'),22
('D', 'e220'),22
('D', 'a568'),22
('D', 'h433'),22
('D', 'c924'),22
('D', 'i409'),22
('D', 'g562'),22
('D', 'r160'),22
('D', 'z080'),22
('D', 'g062'),22
('D', 'f952'),22
('D', 'k068'),22
('D', 'c510'),22
('D', 'y28'),22
('D', 'l538'),22
('D', 'm4029'),22
('D', 'w3409'),22
('D', 'i1580'),22
('D', 'm0001'),22
('D', 's36810'),22
('D', 'h200'),22
('D', 's681'),22
('D', 'w57'),22
('D', 't822'),22
('D', 'l719'),22
('D', 's6440'),22
('D', 'v585'),22
('D', 'g020'),22
('D', 'q359'),22
('D', 'i339'),22
('D', 'h601'),22
('D', 'w16'),22
('D', 'k8080'),22
('D', 'm7985'),22
('D', 'a029'),22
('D', 'k284'),22
('D', 'i971'),22
('D', 'g831'),22
('D', 's2110'),22
('D', 'r635'),22
('D', 'y823'),22
('D', 'i669'),22
('D', 'm0093'),22
('D', 'g474'),22
('D', 'm753'),22
('D', 'm0086'),22
('D', 'i011'),22
('D', 'h579'),22
('D', 'o031'),22
('D', 'g210'),22
('D', 'z3588'),22
('D', 'c689'),22
('D', 'q400'),22
('D', 'p920'),22
('D', 'o45903'),22
('D', 'o64401'),22
('D', 'p923'),22
('I', '1ys52ha'),22
('I', '1vg35lad2'),22
('I', '1fh87la'),22
('I', '1pg55jats'),22
('I', '1yb87laxxe'),22
('I', '1zz35cam2'),22
('I', '1ke51gqgf'),22
('I', '2tx71la'),22
('I', '1yy54lafs'),22
('I', '1vg74lanwa'),22
('I', '1ta53lapnq'),22
('I', '2ym71ha'),22
('I', '1ta87la'),22
('I', '1kq51la'),22
('I', '1ha52qa'),22
('I', '1tx59lagx'),22
('I', '1is50grbd'),22
('I', '1ha52da'),22
('I', '1yx87la'),22
('I', '1mj91laxxe'),22
('I', '1yv87laxxe'),22
('I', '1et87lagxq'),22
('I', '1ym55lapm'),22
('I', '1gw52lats'),22
('I', '1qe87la'),22
('I', '1nf27ja'),22
('I', '1dl91la'),22
('I', '1jm51la'),22
('I', '2gt71bp'),22
('I', '1jw50gqoa'),22
('I', '1kt57laxxl'),22
('I', '5md55kn'),22
('D', 't854'),21
('D', 'm950'),21
('D', 'b972'),21
('D', 'l928'),21
('D', 'g4080'),21
('D', 't172'),21
('D', 'd303'),21
('D', 'r390'),21
('D', 'm966'),21
('D', 'r232'),21
('D', 's62310'),21
('D', 's1419'),21
('D', 'm8998'),21
('D', 'd730'),21
('D', 'c4101'),21
('D', 'i310'),21
('D', 'd164'),21
('D', 'c3419'),21
('D', 'g214'),21
('D', 'k0768'),21
('D', 'f848'),21
('D', 's62300'),21
('D', 's109'),21
('D', 'c749'),21
('D', 'h700'),21
('D', 'g82212'),21
('D', 't8415'),21
('D', 'h350'),21
('D', 'i361'),21
('D', 'z639'),21
('D', 'm172'),21
('D', 'z031'),21
('D', 's62320'),21
('D', 'e807'),21
('D', 'm6208'),21
('D', 's701'),21
('D', 'g130'),21
('D', 'g579'),21
('D', 'z048'),21
('D', 's2419'),21
('D', 't8757'),21
('D', 'v204'),21
('D', 'j304'),21
('D', 'k274'),21
('D', 'f55'),21
('D', 'y08'),21
('D', 's92200'),21
('D', 'r652'),21
('D', 'm8685'),21
('D', 'd849'),21
('D', 'o99503'),21
('D', 's83000'),21
('D', 'q256'),21
('D', 'x43'),21
('D', 'n836'),21
('D', 'y718'),21
('D', 'm2445'),21
('D', 'm8694'),21
('D', 's82501'),21
('D', 'm4620'),21
('D', 'y733'),21
('D', 'm1386'),21
('D', 't008'),21
('D', 'n872'),21
('D', 'q549'),21
('D', 'u99032'),21
('D', 'o41091'),21
('D', 'n944'),21
('D', 'o11001'),21
('D', 'o99701'),21
('D', 'p831'),21
('I', '1nq53cats'),21
('I', '1bb87laxxa'),21
('I', '1ee91lanwf'),21
('I', '1oe52dats'),21
('I', '1yw80la'),21
('I', '1vg73ja'),21
('I', '1bn80la'),21
('I', '1kg76mzxxa'),21
('I', '1ep80la'),21
('I', '1ka76mzxxa'),21
('I', '1sh87laxxe'),21
('I', '2gj70ba'),21
('I', '1hs80lafe'),21
('I', '1va55lanv'),21
('I', '1ne50ba'),21
('I', '1gx80daxxn'),21
('I', '1od55hats'),21
('I', '1dl87laxxa'),21
('I', '1ac52dasj'),21
('I', '1zz11cap1'),21
('I', '1fd87la'),21
('I', '1yt14jancn'),21
('I', '1cu76lanr'),21
('I', '1gj50babd'),21
('I', '1ee78lanw'),21
('I', '2sq71la'),21
('I', '1vq80lanw'),21
('I', '1uc87la'),21
('I', '2pg70la'),21
('I', '1nq89kz'),21
('I', '1kr87wm'),21
('I', '1yw80laxxb'),21
('I', '1nk76re'),21
('I', '1vg03jasr'),21
('I', '2nf71la'),21
('I', '1ym87laxxe'),21
('I', '1wa53lapna'),21
('I', '5md51zz'),21
('I', '1ys12jadq'),21
('I', '3jx40va'),21
('I', '5md60kg'),21
('D', 'm2531'),20
('D', 'f508'),20
('D', 'y459'),20
('D', 'd287'),20
('D', 's9340'),20
('D', 'd121'),20
('D', 'y609'),20
('D', 'x00'),20
('D', 'i606'),20
('D', 's602'),20
('D', 'w27'),20
('D', 'c051'),20
('D', 'm301'),20
('D', 'l209'),20
('D', 'b86'),20
('D', 'f601'),20
('D', 'e065'),20
('D', 's153'),20
('D', 'z901'),20
('D', 't794'),20
('D', 's36410'),20
('D', 'd091'),20
('D', 'm4882'),20
('D', 's83501'),20
('D', 'm533'),20
('D', 's31130'),20
('D', 'g9608'),20
('D', 'a048'),20
('D', 'c482'),20
('D', 'i978'),20
('D', 'i600'),20
('D', 'e890'),20
('D', 'l998'),20
('D', 'k8021'),20
('D', 'e1433'),20
('D', 'f120'),20
('D', 'e1440'),20
('D', 'c069'),20
('D', 't8465'),20
('D', 's22090'),20
('D', 'i772'),20
('D', 'r682'),20
('D', 'm166'),20
('D', 's508'),20
('D', 'h169'),20
('D', 'g131'),20
('D', 's0170'),20
('D', 'n601'),20
('D', 'g418'),20
('D', 's52700'),20
('D', 's31800'),20
('D', 's92220'),20
('D', 'c5049'),20
('D', 'e889'),20
('D', 't381'),20
('D', 't8768'),20
('D', 's92290'),20
('D', 'r931'),20
('D', 'o24603'),20
('D', 'a413'),20
('D', 'm8798'),20
('D', 'e209'),20
('D', 's42410'),20
('D', 'e881'),20
('D', 'm911'),20
('D', 'l040'),20
('D', 'c821'),20
('D', 'i260'),20
('D', 'g527'),20
('D', 'n750'),20
('D', 'w24'),20
('D', 'i972'),20
('D', 'n924'),20
('D', 'm4622'),20
('D', 'c761'),20
('D', 'm722'),20
('D', 'n930'),20
('D', 'm4649'),20
('D', 'm8545'),20
('D', 'q742'),20
('D', 'b9520'),20
('D', 'd806'),20
('D', 'p3750'),20
('D', 'o71701'),20
('D', 'p369'),20
('D', 'z37201'),20
('I', '1od52ha'),20
('I', '1tk74lanwk'),20
('I', '1pe59baaz'),20
('I', '1hh59grad'),20
('I', '1dg84laxxa'),20
('I', '1uc74lanwa'),20
('I', '1yw87la'),20
('I', '1je57lafvl'),20
('I', '1vg55lappn'),20
('I', '2fr71la'),20
('I', '1fx87ba'),20
('I', '1gj59baag'),20
('I', '1kg80gqnrn'),20
('I', '1sz87laxxn'),20
('I', '1ge59baag'),20
('I', '1pe55lanr'),20
('I', '1na80ba'),20
('I', '2vq71la'),20
('I', '1oj76bx'),20
('I', '1kv13jagn'),20
('I', '3kt10va'),20
('I', '1hz55gpnk'),20
('I', '1sk74lanw'),20
('I', '1yt58laxxb'),20
('I', '1jx51lagx'),20
('I', '1nq52bats'),20
('I', '1ed55lanw'),20
('I', '1da87laxxe'),20
('I', '1pl50babj'),20
('I', '1vz70la'),20
('I', '1qd73jh'),20
('I', '1ta52wk'),20
('I', '1ij80la'),20
('I', '1yu80laxxe'),20
('I', '3ot30ha'),20
('I', '1vq80la'),20
('I', '1fr89laak'),20
('I', '1vc55lakd'),20
('I', '1hm80la'),20
('I', '2gj71ba'),20
('I', '1ne80la'),20
('I', '1nm52ca'),20
('I', '1nq74tv'),20
('I', '1rs74laxxn'),20
('I', '2hz08ej'),20
('I', '1rf87ra'),20
('I', '7sp10vb'),20
('D', 's204'),19
('D', 'j118'),19
('D', 'm7919'),19
('D', 'g82491'),19
('D', 'b449'),19
('D', 's37610'),19
('D', 'i722'),19
('D', 'e58'),19
('D', 'g82223'),19
('D', 'c413'),19
('D', 'd060'),19
('D', 'n805'),19
('D', 'j340'),19
('D', 'c253'),19
('D', 'i458'),19
('D', 't185'),19
('D', 'c165'),19
('D', 'f232'),19
('D', 'g800'),19
('D', 'd162'),19
('D', 'z906'),19
('D', 's32090'),19
('D', 'g589'),19
('D', 'i051'),19
('D', 't240'),19
('D', 'm7911'),19
('D', 'k9141'),19
('D', 's02410'),19
('D', 's27800'),19
('D', 'y610'),19
('D', 'd484'),19
('D', 's0140'),19
('D', 'm7938'),19
('D', 's003'),19
('D', 'd485'),19
('D', 'm204'),19
('D', 'm7928'),19
('D', 'a483'),19
('D', 's72000'),19
('D', 'l982'),19
('D', 'i1590'),19
('D', 'm703'),19
('D', 's62200'),19
('D', 's42100'),19
('D', 'z516'),19
('D', 'm0092'),19
('D', 's37800'),19
('D', 'n738'),19
('D', 'm1186'),19
('D', 'a021'),19
('D', 'g14'),19
('D', 'n361'),19
('D', 'i607'),19
('D', 'k089'),19
('D', 'n871'),19
('D', 'm8699'),19
('D', 's62610'),19
('D', 'q796'),19
('D', 's6170'),19
('D', 'z542'),19
('D', 'n8352'),19
('D', 'a080'),19
('D', 'b09'),19
('D', 'y598'),19
('D', 'u839'),19
('D', 'k662'),19
('D', 'j218'),19
('D', 'p90'),19
('D', 'p711'),19
('D', 'p922'),19
('D', 'o13002'),19
('D', 'o33501'),19
('D', 'q690'),19
('D', 'o73102'),19
('I', '1ta80la'),19
('I', '1pq50ba'),19
('I', '2nm70bnbj'),19
('I', '1nt50cabp'),19
('I', '1pm80da'),19
('I', '1kg57gqgxl'),19
('I', '1ju50grbd'),19
('I', '1df80xjxxa'),19
('I', '1vx56la'),19
('I', '1we74lanwq'),19
('I', '1vq74lanwq'),19
('I', '2pg71ba'),19
('I', '3nl10vn'),19
('I', '3sc12va'),19
('I', '1vc03hakc'),19
('I', '2oj71la'),19
('I', '1ia79la'),19
('I', '1ea80lanwa'),19
('I', '1vr80la'),19
('I', '1ax87wkgx'),19
('I', '1pq89la'),19
('I', '1id53laql'),19
('I', '1na74ba'),19
('I', '1pc13gqge'),19
('I', '1pe50babd'),19
('I', '1ef80lakd'),19
('I', '1ac52gnsj'),19
('I', '1yt87laxxe'),19
('I', '1pe54banr'),19
('I', '1nf80da'),19
('I', '1ky80la'),19
('I', '1us80la'),19
('I', '3pm10xj'),19
('I', '2nk70da'),19
('I', '1wi74lanw'),19
('I', '1yu80laxxb'),19
('I', '1ta72da'),19
('I', '2nm70bnbg'),19
('I', '1fb86laxxe'),19
('I', '1na13bakk'),19
('I', '1nk84rrxxg'),19
('I', '1fx80la'),19
('I', '1ot07hhkk'),19
('I', '1np86mh'),19
('I', '2nt71ba'),19
('I', '3kg30dd'),19
('I', '1ot54jats'),19
('I', '1kt51gqge'),19
('I', '1kx35hh1c'),19
('I', '3ym10sz'),19
('I', '1et80wkpm'),19
('I', '3jx30dd'),19
('I', '1lz19hhu9j'),19
('D', 's36170'),18
('D', 'q506'),18
('D', 's0626'),18
('D', 's42301'),18
('D', 'm7267'),18
('D', 'n211'),18
('D', 't86200'),18
('D', 's9100'),18
('D', 'h701'),18
('D', 's055'),18
('D', 'j9501'),18
('D', 's27201'),18
('D', 'e1328'),18
('D', 'y493'),18
('D', 'm8568'),18
('D', 'y515'),18
('D', 'q230'),18
('D', 'k9280'),18
('D', 'j018'),18
('D', 'h491'),18
('D', 's02201'),18
('D', 'z8048'),18
('D', 'f115'),18
('D', 'h054'),18
('D', 't253'),18
('D', 'k910'),18
('D', 'g608'),18
('D', 'e02'),18
('D', 'f719'),18
('D', 's6181'),18
('D', 'j030'),18
('D', 'g801'),18
('D', 's52401'),18
('D', 's82811'),18
('D', 'c060'),18
('D', 'q245'),18
('D', 'n480'),18
('D', 's551'),18
('D', 'z8618'),18
('D', 'c161'),18
('D', 'n882'),18
('D', 'f849'),18
('D', 's798'),18
('D', 'f388'),18
('D', 'g902'),18
('D', 't443'),18
('D', 's62601'),18
('D', 's37900'),18
('D', 'm2333'),18
('D', 's801'),18
('D', 'm7915'),18
('D', 'q764'),18
('D', 'l280'),18
('D', 'd132'),18
('D', 'e1033'),18
('D', 'f458'),18
('D', 'x16'),18
('D', 't252'),18
('D', 'm8725'),18
('D', 'm238'),18
('D', 's36000'),18
('D', 'm6268'),18
('D', 'j4501'),18
('D', 'd761'),18
('D', 'e8888'),18
('D', 'k716'),18
('D', 'n512'),18
('D', 'm4726'),18
('D', 'm6099'),18
('D', 's333'),18
('D', 'd483'),18
('D', 'j989'),18
('D', 'f448'),18
('D', 'm1380'),18
('D', 'l900'),18
('D', 'i889'),18
('D', 't4023'),18
('D', 'o0802'),18
('D', 'z8710'),18
('D', 'o34701'),18
('D', 'o65501'),18
('D', 'o71601'),18
('D', 'o86202'),18
('D', 'p393'),18
('D', 'p7420'),18
('D', 'z655'),18
('D', 'o43881'),18
('D', 'o70231'),18
('I', '1de57cagx'),18
('I', '1vp72la'),18
('I', '1ax55ladv'),18
('I', '1nf53babc'),18
('I', '1hv80la'),18
('I', '1hz03latk'),18
('I', '1oe55bats'),18
('I', '1ym80lapmg'),18
('I', '1uy72wk'),18
('I', '1jw51gpw0'),18
('I', '1kg57gqgx'),18
('I', '1va74lanwa'),18
('I', '1wa93la'),18
('I', '2rw71la'),18
('I', '1cj52la'),18
('I', '1ym90lapmk'),18
('I', '1aa87szxxl'),18
('I', '1ym90laxxf'),18
('I', '2ub71ha'),18
('I', '1pm56ba'),18
('I', '1fu87pz'),18
('I', '1pq50cabp'),18
('I', '1pe50babi'),18
('I', '1nq52ba'),18
('I', '1fm87la'),18
('I', '3jm10vx'),18
('I', '1ax35hhm0'),18
('I', '1nf59bagx'),18
('I', '1zz35ham7'),18
('I', '1vc55lanv'),18
('I', '2wa71ha'),18
('I', '1ym52ha'),18
('I', '1ha72la'),18
('I', '1ey87la'),18
('I', '1ax35hap1'),18
('I', '1nf50babp'),18
('I', '1nf50babl'),18
('I', '1yf27ja'),18
('I', '1ta52da'),18
('I', '1va74lakd'),18
('I', '1od52da'),18
('I', '3ea94zb'),18
('I', '1pe54jats'),18
('I', '2rn71cr'),18
('I', '2wl71la'),18
('I', '1na87fa'),18
('I', '1je57laxxn'),18
('I', '1af87da'),18
('I', '1cj52ll'),18
('I', '1pc91qf'),18
('I', '5md55kj'),18
('I', '3wz70cc'),18
('I', '5md53kh'),18
('D', 't8404'),17
('D', 'm705'),17
('D', 's7111'),17
('D', 'y516'),17
('D', 's004'),17
('D', 's12800'),17
('D', 's83100'),17
('D', 'i300'),17
('D', 's72191'),17
('D', 's1180'),17
('D', 'm5327'),17
('D', 'n4288'),17
('D', 's2418'),17
('D', 'h838'),17
('D', 'g478'),17
('D', 'l400'),17
('D', 'l923'),17
('D', 'r453'),17
('D', 'q656'),17
('D', 's005'),17
('D', 'h5988'),17
('D', 'l14'),17
('D', 's680'),17
('D', 'w40'),17
('D', 'c028'),17
('D', 'n420'),17
('D', 's7319'),17
('D', 'f320'),17
('D', 'n342'),17
('D', 'n5018'),17
('D', 'd731'),17
('D', 's331'),17
('D', 'w5103'),17
('D', 'm2185'),17
('D', 'h028'),17
('D', 't3110'),17
('D', 'm300'),17
('D', 'd801'),17
('D', 'h045'),17
('D', 'm8796'),17
('D', 'k9144'),17
('D', 'z090'),17
('D', 'm8985'),17
('D', 'j153'),17
('D', 'r930'),17
('D', 'd200'),17
('D', 'c322'),17
('D', 't292'),17
('D', 'h819'),17
('D', 'm315'),17
('D', 'd0500'),17
('D', 'm051'),17
('D', 'f161'),17
('D', 's359'),17
('D', 'y533'),17
('D', 'm0026'),17
('D', 'q283'),17
('D', 'm0007'),17
